5.877257745299541760e+17,1.237651495754859008e+18,2.385606273598312121e+00,9.068974229963561173e-02
5.877257750662352640e+17,1.237651496291139840e+18,2.720340221751378351e+00,1.847113298099239964e-01
5.877258164151911680e+17,1.237651537640096000e+18,3.141944650251557558e+00,1.957400976031925532e-01
5.877258164203685120e+17,1.237651537645273344e+18,2.720340221751378351e+00,3.147751793523163588e-01
5.877258164224001280e+17,1.237651537647304704e+18,2.235790156711096266e+00,1.933455959434479676e-01
5.877258169439356160e+17,1.237651538168840448e+18,2.385606273598312121e+00,1.091848886763302218e-01
5.877258169490472960e+17,1.237651538173952000e+18,1.989700043360187909e+00,4.971052966304806420e-01
5.877258169633998080e+17,1.237651538188304384e+18,2.720340221751378351e+00,1.412415547675503480e-01
5.877258174893917440e+17,1.237651538714296576e+18,2.525749891599530450e+00,2.668510773691545324e-01
5.877258180229859840e+17,1.237651539247890688e+18,3.010299956639812091e+00,2.644095146257902096e-01
5.877258180248864000e+17,1.237651539249790976e+18,2.385606273598312121e+00,1.315384058808906631e-01
5.877259812247962880e+17,1.237651702449701120e+18,2.196663469151313386e+00,5.470023116981820310e-02
5.877259935725651200e+17,1.237651714797469952e+18,2.720340221751378351e+00,3.522996940595847781e-01
5.877260139967938560e+17,1.237651735221698560e+18,2.720340221751378351e+00,1.151583125693861898e-01
5.877260140026266880e+17,1.237651735227531520e+18,2.385606273598312121e+00,1.722760601022075566e-01
5.877260140105566720e+17,1.237651735235461376e+18,3.010299956639812091e+00,1.377931975054988989e-01
5.877260140131781120e+17,1.237651735238082816e+18,2.720340221751378351e+00,1.420517065700324100e-01
5.877260150855435520e+17,1.237651736310448384e+18,3.010299956639812091e+00,6.348871866594297808e-01
5.877260161524696320e+17,1.237651737377374464e+18,2.129843661361405349e+00,2.271829058864623663e-01
5.877260161643317760e+17,1.237651737389236480e+18,2.720340221751378351e+00,1.127318562696583149e-01
5.877260166855394560e+17,1.237651737910444032e+18,2.614393726401687879e+00,1.245025667710634165e-01
5.877260166928796160e+17,1.237651737917784320e+18,2.657394585211275917e+00,1.382699915477895725e-01
5.877260317029172480e+17,1.237651752927821824e+18,2.614393726401687879e+00,2.808386128151924011e-02
5.877260317033760000e+17,1.237651752928280576e+18,3.010299956639812091e+00,1.082214883666735017e-01
5.877260317041624320e+17,1.237651752929067008e+18,2.614393726401687879e+00,1.822069681830662535e-01
5.877260317302458880e+17,1.237651752955150592e+18,1.839883926472972053e+00,8.329032327493135490e-02
5.877260322374288640e+17,1.237651753462333696e+18,3.010299956639812091e+00,1.156760405861636531e-01
5.877260327959266560e+17,1.237651754020831232e+18,5.133117094857384544e-01,1.644967695473713798e+00
5.877260333088113920e+17,1.237651754533715968e+18,2.196663469151313386e+00,9.873201611905874087e-02
5.877260333089425920e+17,1.237651754533847296e+18,2.385606273598312121e+00,4.598170710047683185e-02
5.877260333301761280e+17,1.237651754555080960e+18,2.385606273598312121e+00,7.091563802875200384e-02
5.877260333389579520e+17,1.237651754563862784e+18,2.781512503836436334e+00,2.988769277143590308e-01
5.877260338751079680e+17,1.237651755100012800e+18,2.196663469151313386e+00,-1.162040846990765042e-01
5.877261004164303360e+17,1.237651821641335040e+18,2.235790156711096266e+00,3.285080078104366530e-01
5.877261009563159040e+17,1.237651822181220608e+18,3.010299956639812091e+00,2.596242590777347869e-01
5.877261020318272000e+17,1.237651823256731904e+18,1.839883926472972053e+00,3.669983807082466409e-02
5.877261025578845440e+17,1.237651823782789376e+18,3.010299956639812091e+00,8.426151579952728676e-02
5.877268772632008960e+17,1.237652598488105216e+18,2.129843661361405349e+00,6.706436233444357242e-02
5.877268788770245120e+17,1.237652600101929472e+18,2.129843661361405349e+00,2.414582708333429251e-01
5.877268788776798720e+17,1.237652600102584576e+18,2.196663469151313386e+00,8.323447700131120230e-02
5.877268794095705600e+17,1.237652600634475264e+18,2.720340221751378351e+00,9.026636481314007088e-02
5.877271779137291520e+17,1.237652899138633728e+18,2.720340221751378351e+00,1.359770205834508194e-01
5.877271779221177600e+17,1.237652899147022336e+18,2.235790156711096266e+00,8.307897415654164064e-02
5.877271779246736640e+17,1.237652899149578496e+18,3.266062568876718863e+00,4.207156354504653084e-01
5.877271784515831040e+17,1.237652899676487680e+18,2.385606273598312121e+00,6.385249635034373483e-02
5.877271789894370560e+17,1.237652900214341888e+18,1.505149978319906046e+00,1.504686509077114986e-01
5.877271790007092480e+17,1.237652900225613824e+18,3.266062568876718863e+00,1.315364184927809710e-01
5.877271795360071680e+17,1.237652900760911872e+18,3.010299956639812091e+00,1.505328448863670898e-01
5.877271795386944000e+17,1.237652900763599104e+18,2.385606273598312121e+00,1.616043008053656971e-01
5.877271800625233920e+17,1.237652901287428096e+18,2.821357152192812912e+00,1.479612910271131954e-01
5.877271800684216320e+17,1.237652901293326336e+18,2.614393726401687879e+00,3.933269133746493673e-01
5.877272122749094400e+17,1.237652933499814144e+18,2.720340221751378351e+00,3.480457167022165677e-01
5.877272208769680640e+17,1.237652942101872896e+18,2.614393726401687879e+00,-4.511831201825984294e-01
5.877272219396999680e+17,1.237652943164604672e+18,3.010299956639812091e+00,2.309760562111126680e-01
5.877272219511686400e+17,1.237652943176073472e+18,2.781512503836436334e+00,3.857736240819346074e-01
5.877272219514307840e+17,1.237652943176335360e+18,3.010299956639812091e+00,2.324385042128125356e-01
5.877272230148837120e+17,1.237652944239788288e+18,2.821357152192812912e+00,1.464475922027204668e-01
5.877272256946504960e+17,1.237652946919555072e+18,3.010299956639812091e+00,1.714315697110010417e-01
5.877272262355846400e+17,1.237652947460489216e+18,2.129843661361405349e+00,1.618559408847463632e-01
5.877272262364366080e+17,1.237652947461341184e+18,2.720340221751378351e+00,3.130065709465993384e-01
5.877272267676057600e+17,1.237652947992510464e+18,2.385606273598312121e+00,1.153520967640102313e-01
5.877272299854234880e+17,1.237652951210328320e+18,3.766638333293057528e+00,9.756540320234630137e-02
5.877272315955774720e+17,1.237652952820482304e+18,1.839883926472972053e+00,2.839262238250377379e-01
5.877272315972814080e+17,1.237652952822186240e+18,2.898917983084050576e+00,9.520935054627310823e-02
5.877277797437932800e+17,1.237653500968697856e+18,2.720340221751378351e+00,2.235453852692181054e-01
5.877278656457606400e+17,1.237653586870665472e+18,2.385606273598312121e+00,3.146684100070601398e-01
5.877278656496272640e+17,1.237653586874532096e+18,2.614393726401687879e+00,2.189059157017018142e-01
5.877278667179952640e+17,1.237653587942899968e+18,2.385606273598312121e+00,1.247391499996265973e-01
5.877278667183883520e+17,1.237653587943293184e+18,2.385606273598312121e+00,2.217287768107156498e-01
5.877278672548661760e+17,1.237653588479770880e+18,3.494850021680094176e+00,1.493575802434110589e-01
5.877279429529437440e+17,1.237653664177848320e+18,1.839883926472972053e+00,1.607581714341377588e-01
5.877279429587764480e+17,1.237653664183681024e+18,3.010299956639812091e+00,1.757500766452922969e-01
5.877279440270789120e+17,1.237653665251983616e+18,2.129843661361405349e+00,1.780515530075710284e-01
5.877279440270790400e+17,1.237653665251983616e+18,3.010299956639812091e+00,1.161807452601347768e-01
5.877283080300135680e+17,1.237654029254918144e+18,3.184110487935871703e+00,3.374993535017914992e-01
5.877283085685884160e+17,1.237654029793493248e+18,2.898917983084050576e+00,1.210413630948961039e-01
5.877283096425268480e+17,1.237654030867431680e+18,2.129843661361405349e+00,1.387941238380546727e-01
5.877286645060732160e+17,1.237654385730977792e+18,2.385606273598312121e+00,2.347277513824815309e-01
5.877286655797495040e+17,1.237654386804654080e+18,2.385606273598312121e+00,6.861910897326870540e-01
5.877286768611820800e+17,1.237654398086086912e+18,3.010299956639812091e+00,2.774888924995271844e-01
5.877286773945795840e+17,1.237654398619484416e+18,3.494850021680094176e+00,3.209155016084298540e-01
5.877288792651203840e+17,1.237654600490025216e+18,2.385606273598312121e+00,-1.351854159979959391e-03
5.877288792723293440e+17,1.237654600497233920e+18,2.129843661361405349e+00,4.665297926523792604e-02
5.877288797935374080e+17,1.237654601018441984e+18,2.385606273598312121e+00,1.659036049115096001e-01
5.877288798027121920e+17,1.237654601027616768e+18,3.890756251918218389e+00,-7.147093220562017457e-02
5.877288798077584640e+17,1.237654601032663040e+18,2.129843661361405349e+00,4.242524857403108252e-01
5.877288803443672320e+17,1.237654601569271808e+18,3.010299956639812091e+00,1.022144552692600961e-01
5.877288808781579520e+17,1.237654602103062528e+18,2.525749891599530450e+00,7.825338001096210361e-02
5.877289189821646080e+17,1.237654640207069184e+18,1.839883926472972053e+00,1.409281710564189716e-01
5.877289189853758720e+17,1.237654640210280448e+18,2.821357152192812912e+00,3.462636200386559615e-01
5.877289195207394560e+17,1.237654640745644288e+18,1.989700043360187909e+00,1.809583227761218105e-01
5.877289200586588160e+17,1.237654641283563520e+18,2.129843661361405349e+00,2.226638845932449318e-02
5.877289302690366720e+17,1.237654651493941248e+18,2.385606273598312121e+00,1.681444287967355233e-01
5.877289313329482240e+17,1.237654652557852928e+18,3.494850021680094176e+00,4.158846929095960654e-03
5.877289313355041280e+17,1.237654652560408832e+18,3.010299956639812091e+00,1.236176786752281043e-01
5.877289318755861760e+17,1.237654653100491008e+18,2.129843661361405349e+00,1.879335765426105587e-01
5.877289318762414080e+17,1.237654653101146368e+18,3.266062568876718863e+00,4.408721024499040464e-01
5.877289318844990720e+17,1.237654653109403904e+18,2.821357152192812912e+00,1.663255059539072711e-01
5.877289324089838080e+17,1.237654653633888512e+18,2.385606273598312121e+00,9.921568796732177509e-02
5.877289479791576320e+17,1.237654669204062464e+18,3.010299956639812091e+00,2.733163464032852819e-01
5.877289485136692480e+17,1.237654669738573824e+18,3.010299956639812091e+00,2.276025495621010752e-01
5.877291535973090560e+17,1.237654874822213632e+18,2.129843661361405349e+00,1.465078079463862926e-01
5.877291535989474560e+17,1.237654874823852032e+18,2.129843661361405349e+00,1.647445352587412759e-01
5.877291557456446720e+17,1.237654876970549504e+18,2.385606273598312121e+00,1.025056875512469351e-01
5.877291562804184320e+17,1.237654877505323008e+18,3.890756251918218389e+00,nan
5.877291600428400640e+17,1.237654881267744768e+18,2.720340221751378351e+00,1.165699151492780306e-01
5.877291600556198400e+17,1.237654881280524544e+18,2.614393726401687879e+00,7.709032403319604487e-02
5.877291605771552000e+17,1.237654881802060032e+18,2.129843661361405349e+00,1.470637553937498843e-01
5.877291605796455680e+17,1.237654881804550144e+18,2.559416804894371733e+00,1.398393448970777220e-01
5.877292271461336320e+17,1.237654948371038464e+18,3.010299956639812091e+00,2.139128400273838659e-01
5.877292314450333440e+17,1.237654952669938176e+18,3.116246451989502120e+00,2.098541364589774361e-01
5.877292319819695360e+17,1.237654953206874112e+18,1.989700043360187909e+00,4.303032851465851683e-01
5.877292319822320640e+17,1.237654953207136768e+18,3.566052217253145695e+00,nan
5.877292330547939840e+17,1.237654954279698688e+18,2.385606273598312121e+00,1.319725240418788692e-01
5.877292330590540800e+17,1.237654954283958784e+18,1.839883926472972053e+00,1.068184915851476680e+00
5.877293855393054720e+17,1.237655106764210176e+18,2.129843661361405349e+00,1.899263889407766526e-01
5.877293855427790080e+17,1.237655106767683584e+18,2.385606273598312121e+00,-8.431212993933083766e-01
5.877293860660839680e+17,1.237655107290988544e+18,1.505149978319906046e+00,1.227172237477939798e-01
5.877293865978432000e+17,1.237655107822747904e+18,3.313789158407870694e+00,3.309503934444206763e-01
5.877293866034136320e+17,1.237655107828318464e+18,2.385606273598312121e+00,1.469417747490525117e-01
5.877293866082632960e+17,1.237655107833167872e+18,1.839883926472972053e+00,1.521380680449929135e-01
5.877293866131129600e+17,1.237655107838017536e+18,2.129843661361405349e+00,1.513698409037656234e-01
5.877293866147513600e+17,1.237655107839656192e+18,3.383468048124332661e+00,2.135782687145360015e-01
5.877293866205840640e+17,1.237655107845488896e+18,3.116246451989502120e+00,3.676517291779302088e-01
5.877293876808910080e+17,1.237655108905795840e+18,1.839883926472972053e+00,1.357255305940728296e-01
5.877293882088490240e+17,1.237655109433753600e+18,2.385606273598312121e+00,2.147125245859277387e-01
5.877293882235946240e+17,1.237655109448499200e+18,2.870156338638594207e+00,1.724516305365089153e-01
5.877294080807407360e+17,1.237655129305645312e+18,3.634993639681311617e+00,1.948143408954587930e-01
5.877294080840176640e+17,1.237655129308922368e+18,3.494850021680094176e+00,2.325193355716417276e-01
5.877294086131550720e+17,1.237655129838059776e+18,3.116246451989502120e+00,nan
5.877294091573006080e+17,1.237655130382205184e+18,2.720340221751378351e+00,4.106129150235086622e-01
5.877296523493378560e+17,1.237655373574242560e+18,2.614393726401687879e+00,8.010149803242422317e-02
5.877296539592295680e+17,1.237655375184134400e+18,2.385606273598312121e+00,1.835763222471660239e-01
5.877297479133433600e+17,1.237655469138248192e+18,2.385606273598312121e+00,1.935131015419806477e-01
5.877297484494932480e+17,1.237655469674397952e+18,2.385606273598312121e+00,1.835981398086258265e-01
5.877297511373216000e+17,1.237655472362226176e+18,2.720340221751378351e+00,1.054918344225386495e-01
5.877297522124396800e+17,1.237655473437344512e+18,3.494850021680094176e+00,-1.584143327296350101e-02
5.877297527499654400e+17,1.237655473974870528e+18,3.266062568876718863e+00,5.161145623289966622e-01
5.877297532779891200e+17,1.237655474502893824e+18,2.559416804894371733e+00,1.283079579617598664e-01
5.877297731485698560e+17,1.237655494373474560e+18,1.989700043360187909e+00,1.409116247072579875e-01
5.877297769077800960e+17,1.237655498132684800e+18,2.196663469151313386e+00,2.008688756592164060e-02
5.877297774534986240e+17,1.237655498678403328e+18,2.385606273598312121e+00,1.023153769094357346e-01
5.877297779798837760e+17,1.237655499204788480e+18,2.385606273598312121e+00,3.337407439481725469e-01
5.877297785220629760e+17,1.237655499746967552e+18,2.129843661361405349e+00,1.148541093475380914e-01
5.877299701841267200e+17,1.237655691409031424e+18,3.010299956639812091e+00,1.948853356272403081e-01
5.877300217157387520e+17,1.237655742940643328e+18,3.010299956639812091e+00,2.112863568849388807e-01
5.877300222611296000e+17,1.237655743486034176e+18,3.494850021680094176e+00,1.747547884042792710e-01
5.877300222612606720e+17,1.237655743486165248e+18,2.614393726401687879e+00,1.184997690521247815e-01
5.877300225196688640e+17,1.237655743476138240e+18,2.385606273598312121e+00,6.474636597756067147e-02
5.877300227888252160e+17,1.237655744013729792e+18,2.196663469151313386e+00,2.851544961571871872e-01
5.877300233286453760e+17,1.237655744553550080e+18,3.010299956639812091e+00,7.966265227091889889e-02
5.877307733373748480e+17,1.237656494562279424e+18,2.614393726401687879e+00,4.795247421865862503e-01
5.877307733388825600e+17,1.237656494563787264e+18,2.129843661361405349e+00,6.513200769734068807e-01
5.877307738892535040e+17,1.237656495114158080e+18,2.821357152192812912e+00,-9.572792654046202721e-03
5.877308162861958400e+17,1.237656537511100416e+18,2.525749891599530450e+00,-2.872765873852460672e+01
5.877308173652459520e+17,1.237656538590150912e+18,3.010299956639812091e+00,5.912134257810419680e-01
5.877308463564065280e+17,1.237656567581311232e+18,2.385606273598312121e+00,1.744814632203807170e-01
5.877308479644636160e+17,1.237656569189368320e+18,2.385606273598312121e+00,6.334634794719540274e-02
5.877308479658397440e+17,1.237656569190744576e+18,3.266062568876718863e+00,2.372888851502701346e-01
5.877308485011377920e+17,1.237656569726042368e+18,2.385606273598312121e+00,3.996879118390969654e-01
5.877311722325283840e+17,1.237656893457433088e+18,1.989700043360187909e+00,1.762587601457295816e-01
5.877311738446480640e+17,1.237656895069552896e+18,2.385606273598312121e+00,2.457158861952651874e-01
5.877311851154640640e+17,1.237656906340368896e+18,3.184110487935871703e+00,-1.872883328201514486e-01
5.877311856508275200e+17,1.237656906875732224e+18,2.385606273598312121e+00,1.897717029356827956e-01
5.877311856559393280e+17,1.237656906880844032e+18,2.385606273598312121e+00,3.202034577816545990e-01
5.877311856577743360e+17,1.237656906882679040e+18,2.385606273598312121e+00,4.104761564272758068e-01
5.877311856625584640e+17,1.237656906887463168e+18,3.634993639681311617e+00,1.502107059119771049e-01
5.877311856713401600e+17,1.237656906896244992e+18,3.010299956639812091e+00,1.785738330650432637e-01
5.877311861983808000e+17,1.237656907423285504e+18,3.010299956639812091e+00,2.199684905614853192e-01
5.877311862072936960e+17,1.237656907432198400e+18,2.129843661361405349e+00,9.085625942703628999e-02
5.877311862089975040e+17,1.237656907433902336e+18,2.614393726401687879e+00,1.980086807544335081e-01
5.877311867269288960e+17,1.237656907951833600e+18,3.010299956639812091e+00,1.696477478050991694e-01
5.877311867344652800e+17,1.237656907959370240e+18,3.494850021680094176e+00,2.332458419467250410e-01
5.877311867353171200e+17,1.237656907960221952e+18,1.505149978319906046e+00,1.078090734574264076e-01
5.877311867442300160e+17,1.237656907969134848e+18,2.129843661361405349e+00,1.279972848203296820e-01
5.877311867463925760e+17,1.237656907971297280e+18,8.804562952784061869e-01,1.465384413839631250e+00
5.877311867463925760e+17,1.237656907971297280e+18,9.691001300805641705e-01,1.610703830129547987e+00
5.877311878057822720e+17,1.237656909030686976e+18,2.559416804894371733e+00,1.450270234137641112e-01
5.877311878073550080e+17,1.237656909032259584e+18,2.196663469151313386e+00,1.298749591735239850e-01
5.877311878170542080e+17,1.237656909041958912e+18,2.614393726401687879e+00,8.853524839923856415e-01
5.877315002563953920e+17,1.237657221481300224e+18,2.385606273598312121e+00,1.271838074590096179e-01
5.877315115397939200e+17,1.237657232764698624e+18,3.494850021680094176e+00,1.984563861026950038e-01
5.877315120761408000e+17,1.237657233301045504e+18,2.720340221751378351e+00,2.276117144867785269e-01
5.877315120815801600e+17,1.237657233306484992e+18,3.010299956639812091e+00,3.480759289497288300e-01
5.877315120818421760e+17,1.237657233306746880e+18,1.989700043360187909e+00,1.262099777065026351e-01
5.877315126123562240e+17,1.237657233837260800e+18,2.385606273598312121e+00,2.376612952117858057e-01
5.877315126179267840e+17,1.237657233842831616e+18,2.385606273598312121e+00,1.358344309768785285e-01
5.877315126203516160e+17,1.237657233845256448e+18,3.890756251918218389e+00,5.699463125286245990e-01
5.877315136852460800e+17,1.237657234910150656e+18,3.634993639681311617e+00,3.029616576830506114e-01
5.877315142147769600e+17,1.237657235439681536e+18,2.720340221751378351e+00,2.863782379335332862e-01
5.877315142280807680e+17,1.237657235452985344e+18,2.385606273598312121e+00,2.740972134055888465e-01
5.877315142309643520e+17,1.237657235455868928e+18,2.385606273598312121e+00,1.567100026741151120e-01
5.877315211980312320e+17,1.237657242422935808e+18,2.074866739854090092e+00,1.533826849282530214e-01
5.877315222762946560e+17,1.237657243501199616e+18,3.010299956639812091e+00,3.157747165344733653e-01
5.877316795823555840e+17,1.237657400807260416e+18,1.989700043360187909e+00,2.377921137624239289e-02
5.877318690875639040e+17,1.237657590312468480e+18,2.385606273598312121e+00,1.975301775163502138e-01
5.877318690906440960e+17,1.237657590315548928e+18,3.266062568876718863e+00,3.239320798800938150e-01
5.877318690941175040e+17,1.237657590319022080e+18,2.385606273598312121e+00,1.780451407306178346e-01
5.877318696349861120e+17,1.237657590859890688e+18,2.720340221751378351e+00,9.363670443536481480e-02
5.877318701636650240e+17,1.237657591388569856e+18,2.385606273598312121e+00,3.341962318610716132e-01
5.877318701689734400e+17,1.237657591393878272e+18,2.559416804894371733e+00,6.350987811878694433e-02
5.877318728461191680e+17,1.237657594071023872e+18,2.385606273598312121e+00,1.991576336265903358e-01
5.877318728467091200e+17,1.237657594071613952e+18,3.383468048124332661e+00,-6.912934748424351739e+00
5.877318739216305920e+17,1.237657595146535424e+18,2.614393726401687879e+00,2.439261998031924672e-01
5.877318857360016640e+17,1.237657606960906496e+18,1.989700043360187909e+00,2.089539040258109326e-02
5.877318868044353280e+17,1.237657608029339904e+18,2.614393726401687879e+00,8.528237095084051367e-02
5.877318868132825600e+17,1.237657608038187264e+18,2.196663469151313386e+00,1.949142578090375943e-01
5.877318878857135360e+17,1.237657609110618368e+18,2.129843661361405349e+00,1.353381533315379248e-01
5.877318895049114880e+17,1.237657610729816320e+18,2.525749891599530450e+00,4.149688629540038143e-02
5.877318900410616320e+17,1.237657611265966336e+18,2.720340221751378351e+00,1.925774433629359739e-01
5.877318905813401600e+17,1.237657611806244864e+18,3.217263382430937124e+00,1.926267299879479977e-01
5.877318911129027840e+17,1.237657612337807360e+18,3.141944650251557558e+00,1.363589771441868770e-01
5.877318916519363840e+17,1.237657612876841216e+18,1.839883926472972053e+00,2.256957913867617682e-01
5.877318916532471040e+17,1.237657612878151680e+18,2.614393726401687879e+00,2.144785411910180573e-01
5.877318921894626560e+17,1.237657613414367232e+18,2.614393726401687879e+00,1.145165060545866309e-01
5.877318921916908800e+17,1.237657613416595456e+18,3.010299956639812091e+00,9.068856369584332722e-02
5.877319131112407040e+17,1.237657634336145408e+18,2.385606273598312121e+00,1.523621287792638612e-01
5.877320532385466880e+17,1.237657774463451392e+18,1.839883926472972053e+00,2.240873089372080740e-01
5.877320532393985280e+17,1.237657774464303104e+18,2.385606273598312121e+00,3.441419738595850597e-01
5.877320532430031360e+17,1.237657774467907840e+18,2.720340221751378351e+00,1.293974962764533609e-01
5.877320537798739200e+17,1.237657775004778752e+18,3.010299956639812091e+00,1.378200326322591707e-01
5.877320543092736000e+17,1.237657775534178560e+18,1.989700043360187909e+00,7.318665719479777731e-01
5.877320543131404800e+17,1.237657775538045184e+18,2.129843661361405349e+00,4.268412476979832060e-01
5.877321343030394880e+17,1.237657855527944192e+18,2.720340221751378351e+00,2.059050758172327467e-01
5.877321359192884480e+17,1.237657857144193280e+18,2.720340221751378351e+00,1.137339129297165741e-01
5.877321525675296000e+17,1.237657873792434432e+18,3.345033904792877877e+00,3.866434580239120899e-01
5.877321568550914560e+17,1.237657878079996160e+18,3.701813447471219654e+00,1.922511534584381843e-01
5.877321568559434240e+17,1.237657878080848128e+18,2.821357152192812912e+00,1.761395847392950298e-01
5.877321573925521920e+17,1.237657878617456896e+18,2.385606273598312121e+00,1.812626256558141913e-01
5.877324822048276480e+17,1.237658203429732352e+18,3.010299956639812091e+00,4.558347228755684766e-01
5.877324838354945280e+17,1.237658205060399104e+18,1.989700043360187909e+00,9.295063746438653185e-02
5.877324843588648960e+17,1.237658205583769600e+18,2.720340221751378351e+00,1.647684412529107079e-01
5.877324848986850560e+17,1.237658206123589632e+18,2.821357152192812912e+00,1.340321585484132716e-01
5.877324849050420480e+17,1.237658206129946880e+18,2.129843661361405349e+00,1.547596538545391309e-01
5.877325772336660480e+17,1.237658298458570752e+18,1.331339447023846212e+00,1.382864260793410738e+00
5.877325783097016320e+17,1.237658299534606592e+18,2.720340221751378351e+00,2.653117667031587024e-01
