587722952770585097,1237648673995489776,1.90105620856,0.138275834506,0.309388101101
587722953306669460,1237648674531574095,2.19666346915,0.206991784316,0.410342186689
587722954380542264,1237648675605446927,1.83988392647,0.186816662755,0.0837522894144
587722981734416556,1237648702959321260,2.3856062736,0.148313862994,0.358563840389
587722981770003285,1237648702994907475,2.65739458521,0.345957657324,0.538771390915
587722982285443193,1237648703510347945,2.72034022175,0.183782292295,0.0956092327833
587722982298419532,1237648703523324206,2.72034022175,0.121035590285,0.150528147817
587722982819233998,1237648704044138697,2.3856062736,0.326027705089,0.153000667691
587722982840861239,1237648704065765998,3.26606256888,0.278651392118,0.305323928595
587722983352762532,1237648704577667254,3.01029995664,0.145999900687,0.320757180452
587722983372161650,1237648704597066454,3.01029995664,0.184431235546,0.280197322369
587722983372947777,1237648704597852432,1.98970004336,0.0956939629293,0.290057778358
587722983892123805,1237648705117028532,2.6143937264,0.270525026852,0.375639259815
587722983898873958,1237648705123778817,3.26606256888,0.245700948898,0.176742941141
587722983910015309,1237648705134920015,2.55941680489,0.155209655808,0.384833663702
587722984420737188,1237648705645641944,2.5257498916,0.572361480204,0.413997769356
587724197737988108,1237649918962892929,2.3856062736,0.224193184388,0.162396356463
587724197739692219,1237649918964596902,3.01029995664,0.195516327876,0.260688960552
587724198813434003,1237649920038338706,3.63499363968,0.224708474207,0.644452095032
587724198820053117,1237649920044957812,2.3856062736,0.152498927765,0.179450124502
587724198821232756,1237649920046137510,2.26148835497,0.104985343153,0.58704739809
587724199887569058,1237649921112473766,1.98970004336,0.164355354848,0.307243913412
587724232642986191,1237649953867890906,2.55941680489,0.123632033436,0.379449397326
587724233173696667,1237649954398601412,2.72034022175,0.207420233151,0.466938912868
587724240694608065,1237649961919512770,2.19666346915,0.376077090525,0.385750830173
587724241226694659,1237649962451599440,1.83988392647,0.103503500603,0.0817993730307
587724242836258907,1237649964061163591,2.3856062736,0.247024032995,0.245625555515
587724649800990843,1237650371025895570,2.19666346915,0.0815034392913,0.292025536299
587724650866213071,1237650372091117776,3.01029995664,0.372220061022,0.284745335579
587725039015690317,1237650760240595032,2.6143937264,0.0673241254812,0.27757820487
587725040099786936,1237650761324691637,2.12984366136,0.189429983712,0.218815520406
587725040626303102,1237650761851207910,2.3856062736,0.0739014544963,0.4343085289
587725040628596896,1237650761853501640,2.6143937264,0.195790136769,0.346823364496
587725040637444196,1237650761862348897,2.82135715219,0.151921191557,0.296193212271
587725041174118583,1237650762399023286,3.49485002168,nan,0.300492733717
587725041711317180,1237650762936221910,3.49485002168,0.269787481925,0.503457427025
587725074989580555,1237650796214485054,1.98970004336,0.0610789590443,0.29018124938
587725074992726237,1237650796217630959,3.01029995664,0.0831801117615,0.335921227932
587725470674714825,1237651191899619530,3.26606256888,0.261692182662,0.249908477068
587725475491741900,1237651196716646629,2.3856062736,0.0815218805733,0.202870488167
587725491599179904,1237651212824084614,1.90105620856,1.27686080598,0.611190259457
587725505557233924,1237651226782138646,2.72034022175,0.166091361872,0.134155601263
587725505557233989,1237651226782138727,2.3856062736,0.131175181628,0.150067716837
587725550136328325,1237651271361233032,2.3856062736,0.16456516169,0.509096860886
587725551198142664,1237651272423047354,2.6143937264,0.251377691218,0.403078764677
587725551205089402,1237651272429994148,3.26606256888,0.252547460602,0.176025524735
587725551205875852,1237651272430780550,2.6143937264,0.199683788477,0.434621810913
587725551213084773,1237651272437989456,3.34503390479,0.0336702632586,0.464414805174
587725551748251770,1237651272973156456,2.3856062736,0.186389416818,0.217831775546
