specObjID,bestobjid,oiii_5007_flux,h_beta_flux,nii_6584_flux,h_alpha_flux,elliptical,spiral,other,u,g,r,i,z,petroRadErr_r
457131061692884992,587731511539793980,766.6664,272.862,392.3172,1010.66,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131061692884992,587731511539793980,766.6664,272.862,392.3172,1010.66,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131061692884992,587731511539793980,766.6664,272.862,392.3172,1010.66,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131061692884992,587731511539793980,766.6664,272.862,392.3172,1010.66,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131061692884992,587731511539793980,766.6664,272.862,392.3172,1010.66,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131061692884992,587731511539793980,766.6664,272.862,392.3172,1010.66,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131061692884992,587731511539793980,766.6664,272.862,392.3172,1010.66,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131885336750080,587731511539793980,778.2203,297.799,402.0288,1010.586,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131885336750080,587731511539793980,778.2203,297.799,402.0288,1010.586,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131885336750080,587731511539793980,778.2203,297.799,402.0288,1010.586,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131885336750080,587731511539793980,778.2203,297.799,402.0288,1010.586,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131885336750080,587731511539793980,778.2203,297.799,402.0288,1010.586,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131885336750080,587731511539793980,778.2203,297.799,402.0288,1010.586,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131885336750080,587731511539793980,778.2203,297.799,402.0288,1010.586,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131885336750080,587731511539793980,778.2203,297.799,402.0288,1010.586,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131885336750080,587731511539793980,778.2203,297.799,402.0288,1010.586,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131885336750080,587731511539793980,778.2203,297.799,402.0288,1010.586,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131885336750080,587731511539793980,778.2203,297.799,402.0288,1010.586,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131885336750080,587731511539793980,778.2203,297.799,402.0288,1010.586,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131886209165312,587731511539793980,779.6278,283.5978,379.9821,1003.355,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131886209165312,587731511539793980,779.6278,283.5978,379.9821,1003.355,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131886209165312,587731511539793980,779.6278,283.5978,379.9821,1003.355,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131886209165312,587731511539793980,779.6278,283.5978,379.9821,1003.355,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131886209165312,587731511539793980,779.6278,283.5978,379.9821,1003.355,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131886209165312,587731511539793980,779.6278,283.5978,379.9821,1003.355,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131886209165312,587731511539793980,779.6278,283.5978,379.9821,1003.355,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131886209165312,587731511539793980,779.6278,283.5978,379.9821,1003.355,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131886209165312,587731511539793980,779.6278,283.5978,379.9821,1003.355,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131886209165312,587731511539793980,779.6278,283.5978,379.9821,1003.355,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131886209165312,587731511539793980,779.6278,283.5978,379.9821,1003.355,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457131886209165312,587731511539793980,779.6278,283.5978,379.9821,1003.355,0.5,0.184000000357628,0.316000014543533,18.57922,18.06144,17.69884,17.27262,17.2159,0.02430446
457150034341816320,588015508211368054,41.01222,126.6783,225.1017,558.6248,0.39300000667572,0.285000011324883,0.321000009775162,18.83448,17.75439,17.29012,16.92603,16.72528,0.06390207
457151401668143104,588015508211368054,43.40973,139.0685,234.8805,596.7579,0.39300000667572,0.285000011324883,0.321000009775162,18.83448,17.75439,17.29012,16.92603,16.72528,0.06390207
457151402540558336,588015508211368054,44.69085,134.5463,227.7862,571.0497,0.39300000667572,0.285000011324883,0.321000009775162,18.83448,17.75439,17.29012,16.92603,16.72528,0.06390207
457151403060652032,588015508211368054,44.47021,133.0957,231.3641,559.8532,0.39300000667572,0.285000011324883,0.321000009775162,18.83448,17.75439,17.29012,16.92603,16.72528,0.06390207
457152227291719680,588015508211368054,45.11731,129.1759,222.4986,549.7645,0.39300000667572,0.285000011324883,0.321000009775162,18.83448,17.75439,17.29012,16.92603,16.72528,0.06390207
457167895214974976,588015509284847770,166.1341,106.6739,60.81417,391.1512,0.14300000667572,0.428000003099442,0.428000010550022,19.04541,17.99355,17.63371,17.37346,17.29366,0.327295
457167895214974976,588015509284847770,166.1341,106.6739,60.81417,391.1512,0.14300000667572,0.428000003099442,0.428000010550022,19.04541,17.99355,17.63371,17.37346,17.29366,0.327295
457167895214974976,588015509284847770,166.1341,106.6739,60.81417,391.1512,0.14300000667572,0.428000003099442,0.428000010550022,19.04541,17.99355,17.63371,17.37346,17.29366,0.327295
457168170612975616,588015509284847770,160.2982,108.1403,57.98647,387.8913,0.14300000667572,0.428000003099442,0.428000010550022,19.04541,17.99355,17.63371,17.37346,17.29366,0.327295
457168170612975616,588015509284847770,160.2982,108.1403,57.98647,387.8913,0.14300000667572,0.428000003099442,0.428000010550022,19.04541,17.99355,17.63371,17.37346,17.29366,0.327295
457168170612975616,588015509284847770,160.2982,108.1403,57.98647,387.8913,0.14300000667572,0.428000003099442,0.428000010550022,19.04541,17.99355,17.63371,17.37346,17.29366,0.327295
457169268732094464,588015509284847770,163.9318,104.9862,60.15744,393.4811,0.14300000667572,0.428000003099442,0.428000010550022,19.04541,17.99355,17.63371,17.37346,17.29366,0.327295
457169268732094464,588015509284847770,163.9318,104.9862,60.15744,393.4811,0.14300000667572,0.428000003099442,0.428000010550022,19.04541,17.99355,17.63371,17.37346,17.29366,0.327295
457169268732094464,588015509284847770,163.9318,104.9862,60.15744,393.4811,0.14300000667572,0.428000003099442,0.428000010550022,19.04541,17.99355,17.63371,17.37346,17.29366,0.327295
457169825551116288,588015509284847770,173.7822,109.9215,62.16415,414.2191,0.14300000667572,0.428000003099442,0.428000010550022,19.04541,17.99355,17.63371,17.37346,17.29366,0.327295
457169825551116288,588015509284847770,173.7822,109.9215,62.16415,414.2191,0.14300000667572,0.428000003099442,0.428000010550022,19.04541,17.99355,17.63371,17.37346,17.29366,0.327295
457169825551116288,588015509284847770,173.7822,109.9215,62.16415,414.2191,0.14300000667572,0.428000003099442,0.428000010550022,19.04541,17.99355,17.63371,17.37346,17.29366,0.327295
457170369233577984,588015509284847770,160.9611,108.3193,60.08564,385.6817,0.14300000667572,0.428000003099442,0.428000010550022,19.04541,17.99355,17.63371,17.37346,17.29366,0.327295
457170369233577984,588015509284847770,160.9611,108.3193,60.08564,385.6817,0.14300000667572,0.428000003099442,0.428000010550022,19.04541,17.99355,17.63371,17.37346,17.29366,0.327295
457170369233577984,588015509284847770,160.9611,108.3193,60.08564,385.6817,0.14300000667572,0.428000003099442,0.428000010550022,19.04541,17.99355,17.63371,17.37346,17.29366,0.327295
462866937987229696,587731514228080766,33.77267,112.2824,171.4227,485.9585,0.722000002861023,0.167000003159046,0.111000001430511,20.27328,19.07033,18.36148,17.92496,17.67401,0.09562601
462867488682567680,587731514228080766,42.05233,115.622,178.4345,477.5879,0.722000002861023,0.167000003159046,0.111000001430511,20.27328,19.07033,18.36148,17.92496,17.67401,0.09562601
463901305463662592,588015508753612950,17.28423,49.38208,67.54999,193.4656,0.418999999761581,0.488000011071563,0.0930000022053719,19.41486,18.39431,17.71134,17.33355,17.08921,0.07184388
463902410075564032,588015508753612950,4.943352,49.52383,70.47572,213.7299,0.418999999761581,0.488000011071563,0.0930000022053719,19.41486,18.39431,17.71134,17.33355,17.08921,0.07184388
463902410327222272,588015508753612950,13.0153,48.89262,63.78183,194.9171,0.418999999761581,0.488000011071563,0.0930000022053719,19.41486,18.39431,17.71134,17.33355,17.08921,0.07184388
463902410461440000,588015508753612950,10.6892,49.04386,70.99969,197.6169,0.418999999761581,0.488000011071563,0.0930000022053719,19.41486,18.39431,17.71134,17.33355,17.08921,0.07184388
463902685272238080,588015508753612950,-9.855812,45.38552,63.18709,196.9284,0.418999999761581,0.488000011071563,0.0930000022053719,19.41486,18.39431,17.71134,17.33355,17.08921,0.07184388
463989546690832384,588015509290025122,278.323,158.0473,96.92081,622.6709,0.39300000667572,0.25,0.35699999332428,19.90739,18.9401,18.50263,18.11515,17.9866,0.1193991
463990915661326336,588015509290025122,276.6715,165.4786,97.26077,616.6476,0.39300000667572,0.25,0.35699999332428,19.90739,18.9401,18.50263,18.11515,17.9866,0.1193991
463991745395320832,588015509290025122,285.9778,168.5036,93.14295,626.5402,0.39300000667572,0.25,0.35699999332428,19.90739,18.9401,18.50263,18.11515,17.9866,0.1193991
463991745646979072,588015509290025122,278.4588,170.6769,94.27106,616.3534,0.39300000667572,0.25,0.35699999332428,19.90739,18.9401,18.50263,18.11515,17.9866,0.1193991
