specObjID,objid,oiii_5007_flux,h_beta_flux,nii_6584_flux,h_alpha_flux,elliptical,spiral,other,u,g,r,i,z,petroRadErr_r,redshift
334465422722099200,587722983359774887,29.59058,69.66592,227.4451,347.0618,0.444000005722046,0,0.555000007152557,19.44658,18.19008,17.44514,17.03381,16.82574,0.1005006,0.1112463
334468166535112704,587722983359709400,-2.415817,1.757128,20.14138,15.30764,0.148000001907349,0.833000004291534,0.0189999993890524,20.10513,18.3542,17.34189,16.90638,16.56121,0.722604,0.1119761
334468721256982528,587722983359774882,20.45216,11.40003,5.727455,14.30119,0.316000014543533,0.0529999993741512,0.632000014185905,20.25808,18.325,17.35548,16.96108,16.66905,0.1892472,0.1113077
334469820768610304,588848898847867092,19.88691,2.466425,19.12819,5.904582,0.915000021457672,0.0480000013485551,0.0370000004768372,19.7495,17.6697,16.60936,16.14728,15.74948,0.09101397,0.1055426
334470370524424192,588848898848063595,12.68572,36.42483,56.9394,169.6456,0.593999981880188,0.312999989837408,0.0939999967813492,18.86778,17.65416,17.0271,16.66581,16.43867,0.09483808,0.1072721
334470645402331136,588848898847932530,-2.858213,-2.10701,-2.925566,3.252618,0.517000019550323,0.0689999982714653,0.413999989628792,20.32561,18.50058,17.54438,17.11536,16.82428,3.435923,0.1074477
334471465069996032,588848898848063595,14.88262,50.19593,63.38189,205.6209,0.593999981880188,0.312999989837408,0.0939999967813492,18.86778,17.65416,17.0271,16.66581,16.43867,0.09483808,0.1072735
334472289703716864,587722982285836367,2.367769,11.89036,6.759959,6.075881,0.897000014781952,0,0.103000000119209,18.42458,16.49588,15.47034,15.03816,14.6836,0.2385265,0.1084924
334472844425586688,587722982285836495,24.42624,71.83398,192.4636,380.8512,0.377999991178513,0.593999994918704,0.0270000007003546,19.32394,17.87659,16.97858,16.50045,16.16775,0.5086283,0.1089624
334473664093251584,587722982285836495,13.56031,64.32491,173.0365,346.1892,0.377999991178513,0.593999994918704,0.0270000007003546,19.32394,17.87659,16.97858,16.50045,16.16775,0.5086283,0.1089334
334473938971158528,588848898847932530,4.101803,-1.461301,3.197963,2.883385,0.517000019550323,0.0689999982714653,0.413999989628792,20.32561,18.50058,17.54438,17.11536,16.82428,3.435923,0.1073611
334474763604879360,588848898847867092,19.98277,4.57051,24.28759,20.00787,0.915000021457672,0.0480000013485551,0.0370000004768372,19.7495,17.6697,16.60936,16.14728,15.74948,0.09101397,0.1055548
334474768570935296,587722982285836367,2.504035,1.674095,7.263096,10.05571,0.897000014781952,0,0.103000000119209,18.42458,16.49588,15.47034,15.03816,14.6836,0.2385265,0.1084233
334475313360693248,588848899921543292,8.025854,4.820231,22.41967,51.73194,0.166999995708466,0.805999998003244,0.0280000008642673,19.56981,17.72767,16.79331,16.32269,15.93579,1.412049,0.1100271
334475868082563072,587722982285836463,7.25415,2.544325,18.60097,12.35364,0.561999976634979,0.43699999153614,0,19.25292,17.55692,16.61376,16.24245,15.89211,0.08197664,0.1052835
334476692716283904,588848899921543292,6.963788,6.832376,24.05158,50.17196,0.166999995708466,0.805999998003244,0.0280000008642673,19.56981,17.72767,16.79331,16.32269,15.93579,1.412049,0.1100249
334479986285111296,587722982285836463,1.135677,-1.531814,0.2119176,20.91334,0.561999976634979,0.43699999153614,0,19.25292,17.55692,16.61376,16.24245,15.89211,0.08197664,0.1052593
334480536040925184,588848901532483717,2.284247,-0.05811414,5.077579,0.05789589,0.583000004291534,0,0.416999995708466,20.37672,18.55543,17.63624,17.21855,16.87992,0.6425287,0.1094488
334480810918832128,588848901532352621,11.06051,7.537672,-12.85855,-2.727046,0.899999976158142,0.0329999998211861,0.0670000016689301,18.78483,16.84091,15.83862,15.39932,15.03286,0.3388056,0.1108698
