dr7objid,dr8objid,distance,RA,DEC,petroR50_r,petroR90_r
587731872846119209,1237657594071023905,1.55783909987916E-06,115.21879609,27.7505614,1.185086,3.403124
587731872846709171,1237657594071613915,5.47937473594689E-06,116.19119122,28.71399377,1.661156,3.762408
587731873921630644,1237657595146535367,3.72701487160055E-06,117.27795545,31.42479429,1.747146,4.17485
587731885736001723,1237657606960906423,2.72495942764915E-06,124.49752966,36.6692999,1.149759,2.791928
587731885736001723,1237657606960906423,2.72495942764915E-06,124.49752966,36.6692999,1.149759,2.791928
587731885736001723,1237657606960906423,2.72495942764915E-06,124.49752966,36.6692999,1.149759,2.791928
587731885736001723,1237657606960906423,2.72495942764915E-06,124.49752966,36.6692999,1.149759,2.791928
587731885736001723,1237657606960906423,2.72495942764915E-06,124.49752966,36.6692999,1.149759,2.791928
587731886813282544,1237657608038187239,2.74202009806929E-06,131.10902297,42.98642119,2.187785,5.07122
587731887885713577,1237657609110618266,6.13328644981922E-06,127.51554031,41.41429193,1.744696,3.786289
587731890041061604,1237657611265966282,6.56550667504531E-05,179.13793576,56.90152099,1.525524,3.589874
587731891651936408,1237657612876841123,9.59281924676909E-05,180.06759477,58.14481761,1.587969,3.509899
587731892189462654,1237657613414367331,8.47801049055946E-05,182.84050287,58.63149492,1.86398,4.520117
587731892191690865,1237657613416595545,6.75734813834817E-05,192.56455798,58.47212093,2.900947,7.349869
587731892191690865,1237657613416595545,6.75734813834817E-05,192.56455798,58.47212093,2.900947,7.349869
587731913111240754,1237657634336145452,8.922446639918E-05,142.71008552,49.90066501,1.165276,2.977323
587731913111240754,1237657634336145452,8.922446639918E-05,142.71008552,49.90066501,1.165276,2.977323
587732053238546694,1237657774463451369,1.30777476948928E-05,123.31974516,30.95561061,1.662146,3.378982
587732053239398474,1237657774464303189,3.6389170687846E-06,124.97944236,32.26294211,1.595738,3.904727
587732054309273609,1237657775534178597,4.21803222178698E-07,117.15830349,26.54417651,1.813978,3.950625
587732134303039490,1237657855527944194,3.01640332695789E-05,152.0817677,46.57280719,1.458495,3.382238
587732134303039490,1237657855527944194,3.01640332695789E-05,152.0817677,46.57280719,1.458495,3.382238
587732152567529576,1237657873792434312,2.30781956801418E-05,141.4474576,40.54229928,2.175419,6.056806
587732482204827706,1237658203429732409,2.36904734606351E-05,158.1619959,45.71317392,1.224605,3.34726
587732482204827706,1237658203429732409,2.36904734606351E-05,158.1619959,45.71317392,1.224605,3.34726
587732482204827706,1237658203429732409,2.36904734606351E-05,158.1619959,45.71317392,1.224605,3.34726
587732482204827706,1237658203429732409,2.36904734606351E-05,158.1619959,45.71317392,1.224605,3.34726
587732482204827706,1237658203429732409,2.36904734606351E-05,158.1619959,45.71317392,1.224605,3.34726
587732483835494515,1237658205060399208,7.60738074966416E-06,224.05613079,43.03869109,1.124213,2.621803
587732484358864907,1237658205583769665,7.8693835343541E-05,179.55875294,50.50891672,1.4642,3.981425
