dr7objid,dr8objid,distance,RA,DEC,petroR50_r,petroR90_r
587736525372129480,1237662246597034150,4.79625174422303E-06,212.37003734,7.07703018,1.510772,4.139266
587736525372129480,1237662246597034150,4.79625174422303E-06,212.37003734,7.07703018,1.510772,4.139266
587736525372129480,1237662246597034150,4.79625174422303E-06,212.37003734,7.07703018,1.510772,4.139266
587736541474652389,1237662262699557080,5.03021646962974E-06,199.70776111,8.97468917,2.709445,6.27644
587736541474652389,1237662262699557080,5.03021646962974E-06,199.70776111,8.97468917,2.709445,6.27644
587736541474652389,1237662262699557080,5.03021646962974E-06,199.70776111,8.97468917,2.709445,6.27644
587736541480026218,1237662262704930955,5.46756147420425E-07,211.96508155,8.23423648,3.288959,8.136025
587736543099093145,1237662264323997805,7.2671496733368E-06,231.59534525,7.410123,3.047373,7.697505
587736543100666193,1237662264325570909,6.27858454624026E-06,235.15243853,6.97680996,2.485041,5.795603
587736543101321655,1237662264326226344,4.99466180366439E-06,236.63620092,6.83085546,1.335269,3.814814
587736584425111697,1237662305650016444,1.89511948539173E-06,207.36064332,39.45187653,2.286722,6.244946
587736584425111697,1237662305650016444,1.89511948539173E-06,207.36064332,39.45187653,2.286722,6.244946
587736584425111697,1237662305650016444,1.89511948539173E-06,207.36064332,39.45187653,2.286722,6.244946
587736584434090176,1237662305658994921,9.10692637811009E-06,230.79871649,31.79241215,1.498511,3.577515
587736584434876671,1237662305659781410,1.81466569194845E-06,232.60407079,30.7940747,1.733542,4.931415
587736584962113614,1237662306187018293,3.99612528780643E-06,207.95351847,39.83847714,3.646333,7.75947
587736584962113614,1237662306187018293,3.99612528780643E-06,207.95351847,39.83847714,3.646333,7.75947
587736584980463823,1237662306205368503,3.27253665236281E-06,251.19135152,19.90851326,2.16001,5.636029
587736585513992570,1237662306738897253,2.19678664490252E-05,244.88223272,24.8647596,1.786436,4.475383
587736585513992570,1237662306738897253,2.19678664490252E-05,244.88223272,24.8647596,1.786436,4.475383
587736586045685922,1237662307270590700,6.46008259234308E-06,233.71715816,31.64868842,1.786618,5.362858
587736586045685922,1237662307270590700,6.46008259234308E-06,233.71715816,31.64868842,1.786618,5.362858
587736586045685922,1237662307270590700,6.46008259234308E-06,233.71715816,31.64868842,1.786618,5.362858
587736586047127757,1237662307272032488,4.60054855076349E-06,237.12417482,29.90871145,2.945155,7.310403
587736586047127757,1237662307272032488,4.60054855076349E-06,237.12417482,29.90871145,2.945155,7.310403
587736586047324301,1237662307272229001,7.64487079634516E-06,237.52127558,29.76334767,2.054461,5.178186
587736618790158431,1237662340015063113,3.97378181564074E-06,244.7586552,24.10698661,1.7754,4.357705
587736618790158431,1237662340015063113,3.97378181564074E-06,244.7586552,24.10698661,1.7754,4.357705
587736619325063335,1237662340549968014,5.40827566858148E-06,240.84048395,27.03391107,1.573415,3.881369
587736751932506320,1237662473157411036,3.94104452537432E-06,243.11260325,31.14290192,1.986464,6.219736
587736751932506320,1237662473157411036,3.94104452537432E-06,243.11260325,31.14290192,1.986464,6.219736
587736751932506320,1237662473157411036,3.94104452537432E-06,243.11260325,31.14290192,1.986464,6.219736
587736752468001109,1237662473692905842,4.52526235465301E-06,240.74128645,33.52391285,1.803349,5.05364
587736752468001109,1237662473692905842,4.52526235465301E-06,240.74128645,33.52391285,1.803349,5.05364
587736807765442730,1237662528990347439,7.72829311280751E-07,209.30430885,12.90589833,3.829736,8.222393
587736807765442730,1237662528990347439,7.72829311280751E-07,209.30430885,12.90589833,3.829736,8.222393
587736807765442730,1237662528990347439,7.72829311280751E-07,209.30430885,12.90589833,3.829736,8.222393
587736809916268709,1237662531141173430,6.04364297308224E-06,217.29555414,13.62533425,1.696362,4.353596
587736916762362003,1237662637987266978,1.08293270003401E-05,242.84488439,8.80386282,2.154431,5.841596
587736916762362003,1237662637987266978,1.08293270003401E-05,242.84488439,8.80386282,2.154431,5.841596
587736916762362003,1237662637987266978,1.08293270003401E-05,242.84488439,8.80386282,2.154431,5.841596
587736941450035309,1237662662674940000,1.65860941951197E-06,227.9824895,31.37612686,1.457529,5.269724
587736941450035309,1237662662674940000,1.65860941951197E-06,227.9824895,31.37612686,1.457529,5.269724
587736941994246663,1237662663219151325,4.13534743502242E-06,244.639786,23.38346791,3.509207,8.885391
587736946812584133,1237662668037489070,1.64496276158972E-05,249.53207172,24.01372751,2.935717,8.167884
587736974731706461,1237662695956611172,2.74736939299304E-06,221.81972575,30.41376616,1.980229,5.340717
587736974731706461,1237662695956611172,2.74736939299304E-06,221.81972575,30.41376616,1.980229,5.340717
587736974731706461,1237662695956611172,2.74736939299304E-06,221.81972575,30.41376616,1.980229,5.340717
587736975271788625,1237662696496693316,9.0932562005009E-06,229.70499708,27.81775727,1.579746,4.062683
587736975271788625,1237662696496693316,9.0932562005009E-06,229.70499708,27.81775727,1.579746,4.062683
587736975278932346,1237662696503836971,1.33284601840629E-05,245.4432125,19.94782503,1.7227,3.871054
587737810108350471,1237663531333255175,6.06987786157862E-05,123.73483709,53.88592426,1.484238,4.25754
587737810108350471,1237663531333255175,6.06987786157862E-05,123.73483709,53.88592426,1.484238,4.25754
587737810108612869,1237663531333517552,6.81345049228465E-05,124.6292738,54.39259136,3.413923,10.2167
587737810108612869,1237663531333517552,6.81345049228465E-05,124.6292738,54.39259136,3.413923,10.2167
587737810114838704,1237663531339743416,0.000100066533929205,143.80897978,64.85456248,1.171199,3.286588
587737825140736229,1237663546365641033,7.35198568403713E-05,125.74961147,53.03964618,1.709998,4.897836
587737825676755217,1237663546901659919,6.81665856705793E-05,123.48400096,51.65390511,1.619777,4.043501
587738066734153765,1237663787959058538,0.000114526661743699,127.44219822,59.35838275,1.952856,4.424916
587738068346470509,1237663789571375297,7.8649003360616E-05,130.38048155,63.14033513,3.304229,6.431326
587738068346470509,1237663789571375297,7.8649003360616E-05,130.38048155,63.14033513,3.304229,6.431326
587738068346470509,1237663789571375297,7.8649003360616E-05,130.38048155,63.14033513,3.304229,6.431326
587738195040206958,1237663916265111625,7.67607629166459E-05,118.68829837,50.481941,2.497236,7.620865
587738195040206958,1237663916265111625,7.67607629166459E-05,118.68829837,50.481941,2.497236,7.620865
587738409790275753,1237664131015180438,4.3540161087869E-06,154.2872616,12.40336137,1.16369,3.329494
587738409790275753,1237664131015180438,4.3540161087869E-06,154.2872616,12.40336137,1.16369,3.329494
587738564942758570,1237664286167663258,6.12125985562993E-06,123.32412001,7.21495501,2.442124,6.323928
587738569777938632,1237664291002843374,1.04327441346295E-05,186.62720792,15.26875578,2.929622,8.224381
587738569777938632,1237664291002843374,1.04327441346295E-05,186.62720792,15.26875578,2.929622,8.224381
587738570311335969,1237664291536240817,2.02258154841211E-05,178.28230791,15.63752775,1.197746,2.854039
587738574604992721,1237664295829897415,3.03081644484834E-06,193.05941367,40.3988345,2.666385,6.541213
587738574604992721,1237664295829897415,3.03081644484834E-06,193.05941367,40.3988345,2.666385,6.541213
587738574604992721,1237664295829897415,3.03081644484834E-06,193.05941367,40.3988345,2.666385,6.541213
587738574604992721,1237664295829897415,3.03081644484834E-06,193.05941367,40.3988345,2.666385,6.541213
587738574604992721,1237664295829897415,3.03081644484834E-06,193.05941367,40.3988345,2.666385,6.541213
587738574608400393,1237664295833305254,4.86820100906488E-06,202.99331879,39.44754541,1.396867,3.791569
587738574608400393,1237664295833305254,4.86820100906488E-06,202.99331879,39.44754541,1.396867,3.791569
587738617561219157,1237664338786123842,1.16990663908155E-05,166.0017732,36.60225546,3.571756,8.846558
587738947222044893,1237664668446949574,4.55870098223525E-06,189.12559637,39.81638831,1.870901,4.367568
587738947735453913,1237664668960358618,3.10529317143963E-06,127.1027396,24.31872685,1.896994,4.537835
587738948294344860,1237664669519249606,5.64175165421211E-06,184.8070702,40.67358624,1.674292,4.228983
587738951492698195,1237664672717603050,6.70981245305598E-06,200.21612829,36.1748206,1.653001,3.961663
587738951492698195,1237664672717603050,6.70981245305598E-06,200.21612829,36.1748206,1.653001,3.961663
587739096450138235,1237664817675042952,4.27763625135944E-06,177.80693352,36.33144279,2.554501,6.616844
587739098063765582,1237664819288670288,1.09521500586603E-05,186.34013304,37.89250032,2.391002,8.345824
587739114167206154,1237664835392110792,1.827389186413E-06,133.3254432,24.51591599,1.836716,4.366272
587739115778081023,1237664837002985706,6.48749407306862E-07,133.10226236,26.01224103,2.318599,5.120214
587739130815905994,1237664852040810703,8.36641502433346E-06,232.72962775,26.33042171,3.205321,8.042994
587739131888337206,1237664853113241895,2.24030456637806E-06,230.12007689,28.41946223,2.342705,4.491563
587739131888337206,1237664853113241895,2.24030456637806E-06,230.12007689,28.41946223,2.342705,4.491563
587739156578500701,1237664877803405400,6.34945978802981E-06,144.99767052,29.5115729,1.671827,3.740313
587739157654405281,1237664878879309972,7.66732010124278E-06,150.12752002,32.00095169,3.025044,8.707603
587739157654405281,1237664878879309972,7.66732010124278E-06,150.12752002,32.00095169,3.025044,8.707603
587739157654405281,1237664878879309972,7.66732010124278E-06,150.12752002,32.00095169,3.025044,8.707603
587739159264493729,1237664880489398471,3.81872946652479E-06,148.19655705,32.69549905,2.668668,6.272861
587739159264493729,1237664880489398471,3.81872946652479E-06,148.19655705,32.69549905,2.668668,6.272861
587739159264493729,1237664880489398471,3.81872946652479E-06,148.19655705,32.69549905,2.668668,6.272861
587739303943864441,1237665024900333716,5.81096381879913E-06,171.85027309,34.22053112,1.59731,3.656476
587739303943864441,1237665024900333716,5.81096381879913E-06,171.85027309,34.22053112,1.59731,3.656476
587739303943864441,1237665024900333716,5.81096381879913E-06,171.85027309,34.22053112,1.59731,3.656476
587739376705929414,1237665097930834103,2.78345812816808E-06,152.9201784,30.47144498,2.422439,6.357074
587739376705929414,1237665097930834103,2.78345812816808E-06,152.9201784,30.47144498,2.422439,6.357074
587739376705929414,1237665097930834103,2.78345812816808E-06,152.9201784,30.47144498,2.422439,6.357074
587739377766957247,1237665098991861944,3.64314693908907E-06,123.19694594,19.08803764,2.035318,6.136408
587739377766957247,1237665098991861944,3.64314693908907E-06,123.19694594,19.08803764,2.035318,6.136408
587739377766957247,1237665098991861944,3.64314693908907E-06,123.19694594,19.08803764,2.035318,6.136408
587739380448690376,1237665101673595110,6.40043419583287E-06,212.89352081,31.205217,2.471835,6.494215
587739380453081243,1237665101677985956,1.78127743082095E-06,223.76722666,28.10243168,1.395025,4.030294
587739380453081243,1237665101677985956,1.78127743082095E-06,223.76722666,28.10243168,1.395025,4.030294
587739380453081243,1237665101677985956,1.78127743082095E-06,223.76722666,28.10243168,1.395025,4.030294
587739405717078177,1237665126941982929,1.10113276510831E-05,208.40877335,31.55697942,1.828243,3.821935
587739405717078177,1237665126941982929,1.10113276510831E-05,208.40877335,31.55697942,1.828243,3.821935
587739406231470199,1237665127456374888,2.05323263601691E-06,148.41285163,28.47096538,1.567358,4.476121
587739406240383129,1237665127465287865,3.62668474062537E-06,171.48510531,33.6121195,2.356505,5.397094
587739406240383129,1237665127465287865,3.62668474062537E-06,171.48510531,33.6121195,2.356505,5.397094
587739406240383129,1237665127465287865,3.62668474062537E-06,171.48510531,33.6121195,2.356505,5.397094
587739406240383129,1237665127465287865,3.62668474062537E-06,171.48510531,33.6121195,2.356505,5.397094
587739406242087043,1237665127466991721,4.61894422593071E-06,176.12439024,33.97200548,2.321992,5.891976
587739406766178490,1237665127991083181,8.93399841612099E-06,143.01160182,27.26057075,1.892704,5.862756
587739406766178490,1237665127991083181,8.93399841612099E-06,143.01160182,27.26057075,1.892704,5.862756
587739406766637254,1237665127991541981,6.34346408860306E-07,144.11947065,27.55579371,2.044044,4.861808
587739406789509278,1237665128014413970,5.21727093693598E-06,205.08228177,32.90656685,1.660157,4.296997
587739406789509278,1237665128014413970,5.21727093693598E-06,205.08228177,32.90656685,1.660157,4.296997
587739407340863707,1237665128565768394,3.54219708079158E-06,240.3573355,21.8695877,1.872669,4.891556
587739407340863707,1237665128565768394,3.54219708079158E-06,240.3573355,21.8695877,1.872669,4.891556
587739407832580437,1237665129057485108,4.53451544971274E-06,126.10400385,20.44886627,3.10928,9.523121
587739407832580437,1237665129057485108,4.53451544971274E-06,126.10400385,20.44886627,3.10928,9.523121
587739407832580437,1237665129057485108,4.53451544971274E-06,126.10400385,20.44886627,3.10928,9.523121
587739407833759962,1237665129058664642,1.11759551394457E-05,128.66263364,21.90532211,2.920851,6.821286
587739407833759962,1237665129058664642,1.11759551394457E-05,128.66263364,21.90532211,2.920851,6.821286
587739407846670473,1237665129071575178,2.09636264925239E-06,159.67814369,32.87506325,3.529278,8.860126
587739407846670473,1237665129071575178,2.09636264925239E-06,159.67814369,32.87506325,3.529278,8.860126
587739407846670473,1237665129071575178,2.09636264925239E-06,159.67814369,32.87506325,3.529278,8.860126
587739408388063429,1237665129612968121,8.85843150492168E-06,171.81646726,35.31922317,2.213055,5.849936
587739408388063429,1237665129612968121,8.85843150492168E-06,171.81646726,35.31922317,2.213055,5.849936
587739459370811503,1237665180595716194,1.09172681314849E-06,216.69724214,29.17017145,1.713977,4.047011
587739459370811503,1237665180595716194,1.09172681314849E-06,216.69724214,29.17017145,1.713977,4.047011
587739609155436648,1237665330380341348,5.35773537314292E-06,161.30493637,30.45873402,1.307042,3.734904
587739609155436648,1237665330380341348,5.35773537314292E-06,161.30493637,30.45873402,1.307042,3.734904
587739630095827074,1237665351320731795,9.72085429279603E-06,225.04612955,25.55248272,1.463752,3.678012
587739630095827074,1237665351320731795,9.72085429279603E-06,225.04612955,25.55248272,1.463752,3.678012
587739646748065911,1237665367972970596,7.09624346152656E-07,175.2738761,31.51931627,2.150124,5.372455
587739706877608095,1237665428102512786,7.7630891481104E-06,226.49924759,22.76280628,2.118935,6.214893
587739707421229466,1237665428646134183,1.01970966213007E-05,242.02602864,17.39190122,2.591192,6.175058
587739707421229466,1237665428646134183,1.01970966213007E-05,242.02602864,17.39190122,2.591192,6.175058
587739707952332929,1237665429177237626,3.46814506004325E-06,229.14670688,22.90484672,1.590684,4.549208
587739720823603307,1237665442048508031,5.76018792682894E-06,184.03388317,30.14601415,1.934948,5.596074
587739720832385163,1237665442057289873,1.39118131440331E-06,206.97965728,28.32346265,3.187172,6.49055
587739721907699785,1237665443132604479,1.29527278982067E-06,211.03580634,28.30870832,1.680894,4.060961
587739721911959659,1237665443136864414,4.34861163551094E-06,221.56647427,25.80216705,1.829145,4.30485
587739721911959659,1237665443136864414,4.34861163551094E-06,221.56647427,25.80216705,1.829145,4.30485
587739721911959659,1237665443136864414,4.34861163551094E-06,221.56647427,25.80216705,1.829145,4.30485
587739721913991243,1237665443138895934,1.64798221502307E-05,226.55248347,24.34723822,3.080069,6.862986
587739721913991243,1237665443138895934,1.64798221502307E-05,226.55248347,24.34723822,3.080069,6.862986
587739810484453518,1237665531709358228,2.06211731410432E-06,207.67646116,25.52065545,2.291317,6.506717
587739810484453518,1237665531709358228,2.06211731410432E-06,207.67646116,25.52065545,2.291317,6.506717
587739810484453518,1237665531709358228,2.06211731410432E-06,207.67646116,25.52065545,2.291317,6.506717
587739811023749434,1237665532248654121,4.00294365603908E-06,213.89463364,24.80811835,1.634953,4.12469
587739811023749434,1237665532248654121,4.00294365603908E-06,213.89463364,24.80811835,1.634953,4.12469
587739811035873665,1237665532260778454,1.4995533264056E-05,242.03423332,16.22684115,3.4938,8.344299
587739811035873665,1237665532260778454,1.4995533264056E-05,242.03423332,16.22684115,3.4938,8.344299
587739811558391828,1237665532783296642,1.95326520763036E-06,208.35812146,26.38711111,0.8961784,2.179335
587739811564028190,1237665532788932912,1.1696823754411E-06,222.27988581,23.33732963,1.61317,4.0745
587739827668189356,1237665548893094073,7.28710383306282E-06,223.05407287,21.86795723,2.078794,5.568881
587739827668189356,1237665548893094073,7.28710383306282E-06,223.05407287,21.86795723,2.078794,5.568881
587739828202635459,1237665549427540172,5.69952668923966E-07,217.4111824,23.73144201,2.825994,6.03695
587739828742324342,1237665549967229037,6.65466922140753E-06,224.15454647,22.47614912,3.283631,6.649601
587739828752810040,1237665549977714743,5.9520944723007E-06,247.76702453,13.91364269,2.670399,5.96438
587739829277163700,1237665550502068464,6.40843607508195E-06,219.59621671,24.24655168,1.604808,3.410548
587739829278343325,1237665550503248054,8.79396594321256E-07,222.3776716,23.46549926,2.116176,6.06851
587739829278343325,1237665550503248054,8.79396594321256E-07,222.3776716,23.46549926,2.116176,6.06851
587739844310990999,1237665565535895687,7.17473774721275E-06,220.5898677,20.17819131,2.049701,5.083238
587739845918523486,1237665567143428170,3.25664592819231E-06,213.54011025,23.03113691,3.434403,8.447871
587741387275108738,1237667108500013387,8.14126245870206E-07,125.38022568,18.02825839,2.525283,5.545702
587741387275108738,1237667108500013387,8.14126245870206E-07,125.38022568,18.02825839,2.525283,5.545702
587741387275108738,1237667108500013387,8.14126245870206E-07,125.38022568,18.02825839,2.525283,5.545702
587741421097255164,1237667142322159926,6.68522403297733E-06,122.36034925,16.287968,2.592655,6.567732
587741421097255164,1237667142322159926,6.68522403297733E-06,122.36034925,16.287968,2.592655,6.567732
587741421641269368,1237667142866174090,2.92651929554813E-06,137.88923303,23.74513308,2.028002,4.946291
587741490351374431,1237667211576279154,6.94118259931077E-06,120.16311919,13.90010504,3.350652,7.451076
587741490351374431,1237667211576279154,6.94118259931077E-06,120.16311919,13.90010504,3.350652,7.451076
587741490351964458,1237667211576869098,7.53562616490723E-06,121.43423429,14.6294717,1.608856,5.247933
587741490351964458,1237667211576869098,7.53562616490723E-06,121.43423429,14.6294717,1.608856,5.247933
587741490351964458,1237667211576869098,7.53562616490723E-06,121.43423429,14.6294717,1.608856,5.247933
587741490894536937,1237667212119441638,1.10420627239182E-05,133.6827189,20.52407486,1.511627,4.709267
587741490894536937,1237667212119441638,1.10420627239182E-05,133.6827189,20.52407486,1.511627,4.709267
587741490894536937,1237667212119441638,1.10420627239182E-05,133.6827189,20.52407486,1.511627,4.709267
587741490901942380,1237667212126847083,2.87850259072567E-06,150.95093481,26.14930579,2.562385,5.677533
587741490901942380,1237667212126847083,2.87850259072567E-06,150.95093481,26.14930579,2.562385,5.677533
587741490906660982,1237667212131565677,2.08603375477324E-05,162.80207394,28.68704675,2.111687,5.407011
587741490906660982,1237667212131565677,2.08603375477324E-05,162.80207394,28.68704675,2.111687,5.407011
587741532231631125,1237667253456535851,1.25022754609501E-06,130.02538386,17.79873729,2.172704,5.095654
587741532766798158,1237667253991702905,2.13024930514056E-06,126.2060326,16.52289784,2.456474,6.307261
587741600416858225,1237667321641762937,3.83820154854682E-05,173.29174091,25.82123644,1.500081,3.563931
587741600416858225,1237667321641762937,3.83820154854682E-05,173.29174091,25.82123644,1.500081,3.563931
587741600953336002,1237667322178240699,6.19575913738544E-06,172.2492475,26.08330815,2.293039,5.949039
587741602021310533,1237667323246215221,5.49582708855967E-06,157.53589286,24.94606519,1.984086,4.477917
587741602033041620,1237667323257946336,2.17464812956846E-06,187.48992609,27.47899378,2.658768,7.305231
587741708345671841,1237667429570576496,8.31396333049599E-06,174.0346165,26.50290903,1.750806,4.631633
587741708345671841,1237667429570576496,8.31396333049599E-06,174.0346165,26.50290903,1.750806,4.631633
587741708345671841,1237667429570576496,8.31396333049599E-06,174.0346165,26.50290903,1.750806,4.631633
587741709413908582,1237667430638813279,3.02256816183672E-06,160.00240219,25.622192,1.414084,4.552162
587741709413908582,1237667430638813279,3.02256816183672E-06,160.00240219,25.622192,1.414084,4.552162
587741709938852223,1237667431163756956,1.70335131276144E-06,131.83117409,18.0662052,2.31629,4.996686
587741709938983175,1237667431163887853,1.17051215479464E-05,132.10372489,18.1940459,2.287907,5.665476
587741725510992006,1237667446735896722,2.01143878555054E-05,200.08654283,23.6621256,1.478729,3.881021
587741725510992006,1237667446735896722,2.01143878555054E-05,200.08654283,23.6621256,1.478729,3.881021
587741725510992006,1237667446735896722,2.01143878555054E-05,200.08654283,23.6621256,1.478729,3.881021
587741726580146316,1237667447805050998,2.82130273417385E-06,188.70118774,25.19310617,2.591438,7.178751
587741727654412399,1237667448879317061,2.7757827088852E-06,189.93308127,26.03964815,1.708314,4.597075
587741727654412399,1237667448879317061,2.7757827088852E-06,189.93308127,26.03964815,1.708314,4.597075
587741815173611630,1237667536398516313,5.84665587804614E-06,154.41948296,20.79560466,2.47338,7.068769
587741815710417132,1237667536935321833,7.8777503677363E-06,154.23373435,21.0728519,1.393066,3.260404
587741815711072270,1237667536935977029,7.76091884427382E-06,155.74778263,21.45702443,2.763642,7.803491
587741820527902974,1237667541752807726,2.49536813368074E-06,147.99409073,20.39272977,1.969525,4.764082
587741820527902974,1237667541752807726,2.49536813368074E-06,147.99409073,20.39272977,1.969525,4.764082
587741828041670813,1237667549266575495,2.41132734404869E-06,153.37305071,20.65435096,1.587016,3.694644
587741828041670813,1237667549266575495,2.41132734404869E-06,153.37305071,20.65435096,1.587016,3.694644
587742012756787279,1237667733981691965,3.1956939087228E-07,208.61034663,19.8971402,1.896203,5.353327
587742013283041449,1237667734507946124,2.25749945015358E-06,182.70989077,21.91099041,2.009598,4.333814
587742013816963274,1237667735041868061,3.92092424627452E-06,175.47721908,22.14692404,2.570662,7.056717
587742013842325667,1237667735067230597,3.96060726426996E-06,236.39258457,14.47563872,2.339143,6.844794
587742060522504421,1237667781747409136,2.29035826155769E-05,152.11762869,18.43888893,2.695,5.867662
587742060545900746,1237667781770805448,1.01764443249333E-06,208.97949663,20.07436133,2.144427,5.298398
587742061621280948,1237667782846185732,2.86293147137125E-06,213.03350009,20.26423145,1.537976,4.14749
587742061621280948,1237667782846185732,2.86293147137125E-06,213.03350009,20.26423145,1.537976,4.14749
587742061624557764,1237667782849462472,4.67815722858266E-06,220.77512023,18.76142716,2.091089,5.132636
587742061624557764,1237667782849462472,4.67815722858266E-06,220.77512023,18.76142716,2.091089,5.132636
587742061624557764,1237667782849462472,4.67815722858266E-06,220.77512023,18.76142716,2.091089,5.132636
587742061624557764,1237667782849462472,4.67815722858266E-06,220.77512023,18.76142716,2.091089,5.132636
587742061625016478,1237667782849921180,1.71718834728397E-06,221.77284758,18.36532272,3.66323,7.654373
587742062134165621,1237667783359070300,1.13410814998011E-05,154.20973802,20.05073392,1.633591,4.26091
587742062134165621,1237667783359070300,1.13410814998011E-05,154.20973802,20.05073392,1.633591,4.26091
587742062134165621,1237667783359070300,1.13410814998011E-05,154.20973802,20.05073392,1.633591,4.26091
587742062160904445,1237667783385809134,1.94638376312319E-06,219.67471927,19.41056221,1.424185,3.456492
587742062160904445,1237667783385809134,1.94638376312319E-06,219.67471927,19.41056221,1.424185,3.456492
587742062695350453,1237667783920255150,1.8229908278726E-06,213.91666173,20.91532047,3.012095,6.615157
587742062695350453,1237667783920255150,1.8229908278726E-06,213.91666173,20.91532047,3.012095,6.615157
587742062695350453,1237667783920255150,1.8229908278726E-06,213.91666173,20.91532047,3.012095,6.615157
587742190434713680,1237667911659618383,7.73255061341322E-07,166.49998881,23.90800777,1.487596,4.066772
587742190434713680,1237667911659618383,7.73255061341322E-07,166.49998881,23.90800777,1.487596,4.066772
587742190973288635,1237667912198193395,5.92879726363771E-06,170.74341793,24.8668654,2.540183,5.403153
587742190973681742,1237667912198586428,5.91215176577338E-06,171.64770701,24.90212102,2.681103,7.602971
587742190973681742,1237667912198586428,5.91215176577338E-06,171.64770701,24.90212102,2.681103,7.602971
587742190978138196,1237667912203042885,1.69541889502317E-05,182.87756497,25.54847254,1.332362,3.640895
587742190978138196,1237667912203042885,1.69541889502317E-05,182.87756497,25.54847254,1.332362,3.640895
587742190978138196,1237667912203042885,1.69541889502317E-05,182.87756497,25.54847254,1.332362,3.640895
587742191528509704,1237667912753414422,6.82473659685888E-06,216.73182327,22.58721959,1.935417,5.297367
587742550687154409,1237668271912059116,2.40380815672031E-06,234.24267044,13.33494678,1.57422,4.572513
587742551214981302,1237668272439886055,6.86290155177479E-06,213.38675852,18.09185914,2.025236,5.306386
587742551214981302,1237668272439886055,6.86290155177479E-06,213.38675852,18.09185914,2.025236,5.306386
587742551227433371,1237668272452338048,8.19192294485367E-06,242.09236176,11.57343738,2.102036,5.368274
587742551754539200,1237668272979443891,1.01071715313701E-05,219.70610181,17.30035798,1.272194,3.363819
587742551754539200,1237668272979443891,1.01071715313701E-05,219.70610181,17.30035798,1.272194,3.363819
587742567852081167,1237668289076985864,1.14598883191877E-05,139.68377341,14.34962381,3.769855,7.309904
587742567859486876,1237668289084391549,3.36837773990604E-06,156.94677081,17.69876093,3.134556,6.217547
587742567862173796,1237668289087078504,5.47943424883745E-06,163.35437379,18.61543359,1.439345,3.24737
587742567862173796,1237668289087078504,5.47943424883745E-06,163.35437379,18.61543359,1.439345,3.24737
587742568396423303,1237668289621327990,2.99337037220309E-06,157.01937558,18.07614952,1.914759,4.426691
587742568396423303,1237668289621327990,2.99337037220309E-06,157.01937558,18.07614952,1.914759,4.426691
587742572145868933,1237668293370773667,8.50379774525433E-07,163.8637162,18.38560612,2.18937,5.284439
587742573220659399,1237668294445564105,4.36153284867895E-06,166.33079952,19.64661587,1.57706,3.68843
587742573224001681,1237668294448906400,3.70608043631015E-06,174.3148522,20.10473022,1.475999,4.42522
587742573224001681,1237668294448906400,3.70608043631015E-06,174.3148522,20.10473022,1.475999,4.42522
587742573757595703,1237668294982500461,9.15006901895752E-07,166.43519994,19.96286616,3.307586,11.35082
587742573757595703,1237668294982500461,9.15006901895752E-07,166.43519994,19.96286616,3.307586,11.35082
587742575373385858,1237668296598290561,8.14974130686565E-05,196.64160603,18.39785059,3.014731,6.6126
587742575913336985,1237668297138241648,6.74201938165176E-06,204.04444714,18.32093958,2.482622,6.763072
587742576450535654,1237668297675440383,5.59303263530731E-06,204.8699498,18.68074466,1.628924,4.05989
587742576994812118,1237668298219716852,2.44454436603122E-05,222.50201318,16.31475484,1.380392,3.760882
587742578069799100,1237668299294703807,5.32682032027005E-07,225.46528796,16.33993556,2.527022,5.260349
587742589865164902,1237668311090069599,1.76827843158663E-05,234.29291631,13.49164063,1.481684,4.216984
587742590403346731,1237668311628251258,1.2821476758158E-05,237.48357934,13.03733468,1.686313,4.475949
587742590403346731,1237668311628251258,1.2821476758158E-05,237.48357934,13.03733468,1.686313,4.475949
587742609729126572,1237668330954031260,7.79781784143301E-06,219.58569321,13.54418495,1.650539,4.310639
587742609729126572,1237668330954031260,7.79781784143301E-06,219.58569321,13.54418495,1.650539,4.310639
587742609729126572,1237668330954031260,7.79781784143301E-06,219.58569321,13.54418495,1.650539,4.310639
587742610266325234,1237668331491229962,6.41378967214747E-06,220.46995327,13.8713525,1.469617,3.812073
587742616175575455,1237668337400480136,2.93944894509208E-06,247.47765368,12.70483069,2.261601,4.897942
587742616175575455,1237668337400480136,2.93944894509208E-06,247.47765368,12.70483069,2.261601,4.897942
587742627446915283,1237668348671820016,1.94022393871611E-06,212.46625974,14.96159252,2.544318,6.537131
587742627988570368,1237668349213475042,1.00156736647788E-06,223.70505136,13.43984767,1.380228,3.304653
587742629591777373,1237668350816682074,2.02342775963827E-06,206.49453902,17.20197946,1.699992,5.074198
587742773478686860,1237668494703591538,4.09296939733359E-06,165.15199361,15.75689472,2.236622,6.316758
587742773478686860,1237668494703591538,4.09296939733359E-06,165.15199361,15.75689472,2.236622,6.316758
587742775100244131,1237668496325148805,7.67051532055816E-07,191.36770533,18.02293819,1.907277,5.203265
587742863132131378,1237668584357036254,1.78949875376598E-06,164.04424209,15.54932297,1.52863,4.590602
587742863671754943,1237668584896659614,8.21951047275204E-06,170.51017603,16.48806738,1.799899,4.705386
587742865282891911,1237668586507796629,1.2168162932168E-05,171.61877932,17.88279442,3.06801,6.909256
587742865282891911,1237668586507796629,1.2168162932168E-05,171.61877932,17.88279442,3.06801,6.909256
587745244154036692,1237670965378941430,1.59214003622513E-06,125.22068861,10.46204782,2.305895,5.611151
